#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 5.0
     Investor: Minimal Abweichung zu System InnererWert -5.0
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;Menge;Limit;Kurs;Kurszusatz;PerformedMenge;
RandomTrader1;0121;RandomTrader;89999975;90023878;89099999153;989999427;1,1236;-990000847;-1,0989;B;2;980;989;B;0;
RandomTrader1;0122;RandomTrader;89999975;90023878;89279999103;899999341;1,0183;-810000897;-0,8991;B;8;979;991;G;0;
RandomTrader1;0123;RandomTrader;89999978;90020881;89999998903;2609999207;2,9866;-90001097;-0,0999;B;3;1000;999;G;3;
RandomTrader1;0124;RandomTrader;89999984;90014881;90089998881;2699999185;3,0896;-1119;-0,00;B;7;1008;1000;G;6;
RandomTrader1;0125;RandomTrader;89999991;90007909;89729998945;2879999255;3,3161;-360001055;-0,3996;B;7;1010;996;B;7;
RandomTrader1;0126;RandomTrader;89999991;90007909;89369998981;1979999255;2,2657;-720001019;-0,7992;B;2;986;992;G;0;
RandomTrader1;0127;RandomTrader;89999996;90002914;89999998918;2879999198;3,3058;-90001082;-0,0999;B;5;1001;999;G;5;
RandomTrader1;0128;RandomTrader;89999999;89999941;89279998950;2699999242;3,1185;-810001050;-0,8991;B;3;1008;991;B;3;
RandomTrader1;0129;RandomTrader;90000001;89997963;89099998952;2879999220;3,3403;-990001048;-1,0989;B;2;-1;989;b;2;
RandomTrader1;0130;RandomTrader;90000004;89994996;89099998952;1889999330;2,1672;-990001048;-1,0989;B;3;989;989;B;3;
RandomTrader1;0131;RandomTrader;90000004;89994996;89729998980;3419999188;3,9625;-360001020;-0,3996;B;7;979;996;B;0;
RandomTrader1;0132;RandomTrader;90000004;89994996;90359999008;4229999196;4,9112;269999008;0,2997;B;3;986;1003;B;0;
RandomTrader1;0133;RandomTrader;90000007;89992005;89819998984;2699999326;3,0992;-270001016;-0,2997;B;3;-1;997;G;3;
RandomTrader1;0134;RandomTrader;89999999;89999949;89459998956;2789999193;3,2191;-630001044;-0,6993;S;8;-1;993;G;8;
RandomTrader1;0135;RandomTrader;90000005;89993937;90269998947;2699999314;3,0832;179998947;0,1998;B;6;-1;1002;G;6;
RandomTrader1;0136;RandomTrader;90000005;89993937;91709999027;4859999226;5,5959;1619999027;1,7982;B;6;1012;1018;G;0;
RandomTrader1;0137;RandomTrader;90000011;89987931;90179998942;2609999309;2,9805;89998942;0,0999;B;6;-1;1001;B;6;
RandomTrader1;0138;RandomTrader;90000017;89981931;90089998931;2879999214;3,3024;-1069;-0,00;B;6;-1;1000;B;6;
RandomTrader1;0139;RandomTrader;90000024;89974959;89729998863;2789999074;3,2091;-360001137;-0,3996;B;7;-1;996;b;7;
RandomTrader1;0140;RandomTrader;90000016;89982927;89729998863;2249999260;2,572;-360001137;-0,3996;S;8;-1;996;B;8;
RandomTrader1;0141;RandomTrader;90000016;89982927;90179998943;1079999790;1,2121;89998943;0,0999;B;4;986;1001;G;0;
RandomTrader1;0142;RandomTrader;90000016;89982927;90269998959;989999856;1,1089;179998959;0,1998;S;7;1011;1002;B;0;
RandomTrader1;0143;RandomTrader;90000016;89982927;90089998927;90000024;0,10;-1073;-0,00;B;7;991;1000;b;0;
RandomTrader1;0144;RandomTrader;90000022;89976927;90089998927;46;0,00;-1073;-0,00;B;6;-1;1000;G;6;
RandomTrader1;0145;RandomTrader;90000022;89976927;90269998971;540000026;0,6018;179998971;0,1998;S;4;1010;1002;B;0;
RandomTrader1;0146;RandomTrader;90000015;89983871;89369998751;-230;-0,00;-720001249;-0,7992;S;7;991;992;G;7;
RandomTrader1;0147;RandomTrader;90000017;89981885;89459998766;-540000152;-0,60;-630001234;-0,6993;B;2;1001;993;B;2;
RandomTrader1;0148;RandomTrader;90000012;89986810;88739998630;-540000320;-0,6048;-1350001370;-1,4985;S;5;983;985;B;5;
RandomTrader1;0149;RandomTrader;90000009;89989735;87839998510;-1260000442;-1,4141;-2250001490;-2,4975;S;3;975;975;B;3;
RandomTrader1;0150;RandomTrader;90000004;89994605;87749998501;-1350000451;-1,5152;-2340001499;-2,5974;S;5;-1;974;B;5;
RandomTrader1;0151;RandomTrader;90000004;89994605;86939998465;-2790000515;-3,1093;-3150001535;-3,4965;B;6;964;965;G;0;
RandomTrader1;0152;RandomTrader;90000012;89986813;87749998501;-2610000507;-2,8884;-2340001499;-2,5974;B;8;974;974;B;8;
RandomTrader1;0153;RandomTrader;90000008;89990685;87209998429;-2610000555;-2,9058;-2880001571;-3,1968;S;4;-1;968;G;4;
RandomTrader1;0154;RandomTrader;90000005;89993589;87209998429;-2250000527;-2,5151;-2880001571;-3,1968;S;3;-1;968;B;3;
RandomTrader1;0155;RandomTrader;89999997;90001325;87119998424;-3150000523;-3,4895;-2970001576;-3,2967;S;8;-1;967;B;8;
RandomTrader1;0156;RandomTrader;89999997;90001325;88649998373;-3060000654;-3,3366;-1440001627;-1,5984;B;4;957;984;B;0;
RandomTrader1;0157;RandomTrader;90000001;89997389;88649998373;-1530000569;-1,6966;-1440001627;-1,5984;B;4;-1;984;G;4;
RandomTrader1;0158;RandomTrader;89999993;90005341;89549998383;-540000548;-0,5994;-540001617;-0,5994;S;8;993;994;G;8;
RandomTrader1;0159;RandomTrader;89999999;89999329;90269998327;539999464;0,6018;179998327;0,1998;B;6;1003;1002;G;6;
RandomTrader1;0160;RandomTrader;90000002;89996359;89189998339;-540000524;-0,6018;-900001661;-0,999;B;3;1012;990;B;3;
RandomTrader1;0161;RandomTrader;90000004;89994399;88289998319;-1890000624;-2,0958;-1800001681;-1,998;B;2;-1;980;G;2;
RandomTrader1;0162;RandomTrader;90000008;89990427;89459998371;-810000588;-0,8973;-630001629;-0,6993;B;4;-1;993;G;4;
RandomTrader1;0163;RandomTrader;90000006;89992421;89819998403;-270000524;-0,2997;-270001597;-0,2997;S;2;-1;997;B;2;
RandomTrader1;0164;RandomTrader;90000001;89997396;89639998391;-450000536;-0,4995;-450001609;-0,4995;S;5;-1;995;G;5;
RandomTrader1;0165;RandomTrader;90000001;89997396;88919998383;-1350000588;-1,4955;-1170001617;-1,2987;S;7;1004;987;G;0;
RandomTrader1;0166;RandomTrader;90000001;89997396;89099998385;-270000366;-0,3021;-990001615;-1,0989;S;3;996;989;B;0;
RandomTrader1;0167;RandomTrader;90000001;89997396;88919998383;-540000383;-0,6036;-1170001617;-1,2987;B;4;979;987;G;0;
RandomTrader1;0168;RandomTrader;90000009;89989500;88919998383;179999753;0,2028;-1170001617;-1,2987;B;8;996;987;B;8;
RandomTrader1;0169;RandomTrader;90000013;89985532;89369998428;1529999918;1,7418;-720001572;-0,7992;B;4;-1;992;b;4;
RandomTrader1;0170;RandomTrader;90000009;89989500;89369998428;1619999927;1,8462;-720001572;-0,7992;S;4;-1;992;G;4;
RandomTrader1;0171;RandomTrader;90000016;89982514;89909998482;2970000017;3,4161;-180001518;-0,1998;B;7;-1;998;G;7;
RandomTrader1;0172;RandomTrader;90000019;89979508;90269998546;2520000045;2,8718;179998546;0,1998;B;3;-1;1002;B;3;
RandomTrader1;0173;RandomTrader;90000023;89975516;89909998470;2700000041;3,096;-180001530;-0,1998;B;4;-1;998;B;4;
RandomTrader1;0174;RandomTrader;90000023;89975516;89369998332;2159999903;2,4768;-720001668;-0,7992;B;4;988;992;G;0;
RandomTrader1;0175;RandomTrader;90000023;89975516;89099998263;1979999839;2,2727;-990001737;-1,0989;S;5;1001;989;B;0;
RandomTrader1;0176;RandomTrader;90000015;89983460;89459998355;809999982;0,9137;-630001645;-0,6993;S;8;-1;993;B;8;
RandomTrader1;0177;RandomTrader;90000023;89975444;90269998490;1620000117;1,8274;179998490;0,1998;B;8;-1;1002;G;8;
RandomTrader1;0178;RandomTrader;90000030;89968395;90719998605;1170000222;1,3065;629998605;0,6993;B;7;-1;1007;G;7;
RandomTrader1;0179;RandomTrader;90000032;89966377;90899998665;630000338;0,6979;809998665;0,8991;B;2;-1;1009;B;2;
RandomTrader1;0180;RandomTrader;90000039;89959335;90629998569;1440000230;1,6145;539998569;0,5994;B;7;-1;1006;G;7;
RandomTrader1;0181;RandomTrader;90000036;89962365;90989998725;2700000406;3,0581;899998725;0,999;S;3;-1;1010;G;3;
RandomTrader1;0182;RandomTrader;90000042;89956293;91169998797;1710000426;1,9115;1079998797;1,1988;B;6;1020;1012;B;6;
RandomTrader1;0183;RandomTrader;90000044;89954293;90089998293;269999890;0,3006;-1707;-0,00;B;2;-1;1000;G;2;
RandomTrader1;0184;RandomTrader;90000050;89948269;90449998469;810000078;0,9036;359998469;0,3996;B;6;1010;1004;B;6;
