V20;0259;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1056;B;1070,00;0,00;0;0;0; ;0;0;
V20;0260;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1054;B;1079,00;0,00;0;0;0; ;0;0;
V20;0261;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1052;G;1089,00;0,00;0;0;0; ;0;0;
V20;0262;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1072;b;1100,00;0,00;0;0;0; ;0;0;
V20;0263;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1071;G;1085,00;0,00;0;0;0; ;0;0;
V20;0264;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1074;B;1092,00;0,00;0;0;0; ;0;0;
V20;0265;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1084;G;1105,00;0,00;0;0;0; ;0;0;
V20;0266;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1090;G;1111,00;0,00;0;0;0; ;0;0;
V20;0267;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1091;B;1094,00;0,00;0;0;0; ;0;0;
V20;0268;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1090;G;1103,00;0,00;0;0;0; ;0;0;
V20;0269;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1096;B;1111,00;0,00;0;0;0; ;0;0;
V20;0270;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;N;0;0;0;0;1110;G;1123,00;0,00;0;0;0; ;0;0;
V20;0271;Investor;active   ;already active but no strategy;0;604913;604913;0;0,00;0;0,00;B;2;1061;0;0;1113;b;1102,00;1097,8455;-0,377;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0272;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1087;0;0;1118;G;1121,00;1124,4863;0,311;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0273;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1073;0;0;1121;B;1110,00;1109,8224;-0,016;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0274;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1078;0;0;1124;B;1114,00;1114,8578;0,077;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0275;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1094;0;0;1127;G;1129,00;1132,0144;0,267;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0276;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1071;0;0;1127;B;1109,00;1107,6138;-0,125;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0277;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1064;0;0;1118;B;1099,00;1100,8243;0,166;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0278;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1078;0;0;1125;B;1117,00;1115,1681;-0,164;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0279;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1085;0;0;1129;G;1119,00;1121,8982;0,259;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0280;Investor;active   ;Active with strategy for 10 days;0;604913;604913;0;0,00;0;0,00;B;2;1093;0;0;1136;G;1130,00;1130,8814;0,078;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0281;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1096;0;0;1144;b;1135,00;1133,6153;-0,122;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0282;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1106;0;0;1147;B;1140,00;1143,9786;0,349;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0283;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1112;0;0;1154;G;1154,00;1150,0302;-0,344;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0284;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1114;0;0;1161;b;1148,00;1151,9147;0,341;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0285;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1102;0;0;1161;G;1140,00;1139,7264;-0,024;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0286;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1123;0;0;1169;G;1160,00;1161,1716;0,101;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0287;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1105;0;0;1171;G;1140,00;1142,4282;0,213;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0288;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1103;0;0;1176;B;1144,00;1140,7282;-0,286;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0289;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1121;0;0;1175;G;1154,00;1159,4238;0,47;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0290;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1093;0;0;1175;B;1133,00;1130,5301;-0,218;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0291;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1089;0;0;1167;G;1129,00;1125,9743;-0,268;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0292;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1080;0;0;1159;B;1118,00;1116,6472;-0,121;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0293;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1087;0;0;1156;G;1127,00;1124,1938;-0,249;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0294;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1092;0;0;1157;G;1128,00;1129,8274;0,162;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0295;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1087;0;0;1157;G;1124,00;1124,1461;0,013;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0296;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1095;0;0;1159;G;1133,00;1132,966;-0,003;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0297;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1099;0;0;1162;B;1137,00;1137,1023;0,009;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0298;Investor;active   ;Active with strategy for 28 days;0;604913;604913;0;0,00;0;0,00;B;2;1104;0;0;1163;B;1142,00;1141,5089;-0,043;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0299;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1094;0;0;1160;G;1134,00;1132,0042;-0,176;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
V20;0300;Investor;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;604913;604913;0;0,00;0;0,00;B;2;1093;0;0;1161;G;1130,00;1130,1695;0,015;0,00;0; ;0;3,27;NA;NA;0;Decision is Sell But no stock available SELL is not possible BUY possible.
