#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;Menge;Limit;Kurs;Kurszusatz;PerformedMenge;
RandomTrader2;0023;RandomTrader;10000000;9998772;10499998772;0;0,00;489999773;4,8951;S;1;1044;1049;G;1;
RandomTrader2;0024;RandomTrader;9999998;10000872;10509998772;499999773;4,995;499999773;4,995;S;2;-1;1050;B;2;
RandomTrader2;0025;RandomTrader;9999998;10000872;10469998780;619999765;6,2944;459999781;4,5954;B;1;1039;1046;G;0;
RandomTrader2;0026;RandomTrader;10000001;9997728;10489998776;639999761;6,4975;479999777;4,7952;B;3;-1;1048;B;3;
RandomTrader2;0027;RandomTrader;9999999;9999812;10429998770;639999737;6,5373;419999771;4,1958;S;2;-1;1042;G;2;
RandomTrader2;0028;RandomTrader;10000001;9997716;10489998764;709999726;7,2597;479999765;4,7952;B;2;1052;1048;B;2;
RandomTrader2;0029;RandomTrader;10000003;9995628;10449998760;619999757;6,3072;439999761;4,3956;B;2;-1;1044;B;2;
RandomTrader2;0030;RandomTrader;10000006;9992529;10339998727;559999674;5,726;329999728;3,2967;B;3;1033;1033;B;3;
RandomTrader2;0031;RandomTrader;10000006;9992529;10279998691;529999611;5,4359;269999692;2,6973;B;1;1022;1027;B;0;
RandomTrader2;0032;RandomTrader;10000005;9993555;10269998685;399999725;4,0527;259999686;2,5974;S;1;1016;1026;b;1;
RandomTrader2;0033;RandomTrader;10000003;9995607;10269998685;349999770;3,5282;259999686;2,5974;S;2;1026;1026;G;2;
RandomTrader2;0034;RandomTrader;10000003;9995607;10299998694;379999779;3,8306;289999695;2,8971;S;2;1036;1029;G;0;
RandomTrader2;0035;RandomTrader;10000002;9996646;10399998724;479999809;4,8387;389999725;3,8961;S;1;1039;1039;B;1;
RandomTrader2;0036;RandomTrader;10000002;9996646;10329998710;379999828;3,8191;319999711;3,1968;B;2;1028;1032;b;0;
RandomTrader2;0037;RandomTrader;10000000;9998708;10319998708;379999818;3,8229;309999709;3,0969;S;2;-1;1031;B;2;
RandomTrader2;0038;RandomTrader;9999999;9999733;10259998708;159999914;1,5842;249999709;2,4975;S;1;1020;1025;B;1;
RandomTrader2;0039;RandomTrader;10000002;9996682;10179998716;-20000048;-0,1961;169999717;1,6983;B;3;-1;1017;B;3;
RandomTrader2;0040;RandomTrader;10000000;9998640;9799998640;-430000121;-4,2033;-210000359;-2,0979;S;2;-1;979;G;2;
RandomTrader2;0041;RandomTrader;10000003;9995676;9889998640;-340000121;-3,3236;-120000359;-1,1988;B;3;988;988;B;3;
RandomTrader2;0042;RandomTrader;10000001;9997576;9509998526;-870000250;-8,3815;-500000473;-4,995;S;2;-1;950;G;2;
RandomTrader2;0043;RandomTrader;10000003;9995658;9599998535;-780000241;-7,5145;-410000464;-4,0959;B;2;959;959;B;2;
RandomTrader2;0044;RandomTrader;10000000;9998517;9539998517;-840000259;-8,0925;-470000482;-4,6953;S;3;-1;953;G;3;
RandomTrader2;0045;RandomTrader;9999999;9999479;9629998517;-850000249;-8,1107;-380000482;-3,7962;S;2;962;962;B;1;
RandomTrader2;0046;RandomTrader;9999997;10001377;9499998530;-1040000248;-9,8672;-510000469;-5,0949;S;2;-1;949;G;2;
RandomTrader2;0047;RandomTrader;9999994;10004236;9539998518;-1020000260;-9,6591;-470000481;-4,6953;S;3;-1;953;B;3;
RandomTrader2;0048;RandomTrader;9999993;10005185;9499998542;-1000000230;-9,5238;-510000457;-5,0949;S;2;943;949;B;1;
RandomTrader2;0049;RandomTrader;9999996;10002335;9509998535;-1000000237;-9,5148;-500000464;-4,995;B;3;-1;950;B;3;
RandomTrader2;0050;RandomTrader;9999996;10002335;9489998543;-980000237;-9,3601;-520000456;-5,1948;B;3;940;948;b;0;
RandomTrader2;0051;RandomTrader;9999999;9999491;9489998543;-1000000233;-9,5329;-520000456;-5,1948;B;3;948;948;B;3;
RandomTrader2;0052;RandomTrader;9999996;10002332;9479998544;-950000226;-9,1083;-530000455;-5,2947;S;3;938;947;B;3;
RandomTrader2;0053;RandomTrader;9999996;10002332;9559998512;-930000252;-8,8656;-450000487;-4,4955;B;1;937;955;G;0;
RandomTrader2;0054;RandomTrader;9999995;10003293;9619998488;-830000272;-7,9426;-390000511;-3,8961;S;1;-1;961;B;1;
RandomTrader2;0055;RandomTrader;9999996;10002334;9599998498;-740000229;-7,1567;-410000501;-4,0959;B;1;-1;959;B;1;
RandomTrader2;0056;RandomTrader;9999997;10001369;9659998474;-620000217;-6,0311;-350000525;-3,4965;B;1;-1;965;B;1;
RandomTrader2;0057;RandomTrader;9999995;10003285;9589998495;-680000190;-6,6212;-420000504;-4,1958;S;2;-1;958;B;2;
RandomTrader2;0058;RandomTrader;9999995;10003285;9589998495;-680000190;-6,6212;-420000504;-4,1958;B;2;948;958;B;0;
RandomTrader2;0059;RandomTrader;9999998;10000414;9579998500;-720000194;-6,9903;-430000499;-4,2957;B;3;-1;957;B;3;
RandomTrader2;0060;RandomTrader;9999997;10001379;9659998484;-740000240;-7,1154;-350000515;-3,4965;S;1;947;965;G;1;
RandomTrader2;0061;RandomTrader;9999997;10001379;9879998418;-450000292;-4,3562;-130000581;-1,2987;B;3;974;987;G;0;
RandomTrader2;0062;RandomTrader;9999998;10000370;10099998352;-220000356;-2,1318;89999353;0,8991;B;1;-1;1009;G;1;
RandomTrader2;0063;RandomTrader;9999999;9999351;10199998332;-60000376;-0,5848;189999333;1,8981;B;1;1019;1019;b;1;
RandomTrader2;0064;RandomTrader;10000001;9997311;10209998331;29999615;0,2947;199999332;1,998;B;2;-1;1020;B;2;
RandomTrader2;0065;RandomTrader;9999998;10000392;10279998338;479999698;4,898;269999339;2,6973;S;3;1009;1027;G;3;
RandomTrader2;0066;RandomTrader;9999998;10000392;10279998338;389999698;3,9434;269999339;2,6973;S;1;1037;1027;G;0;
RandomTrader2;0067;RandomTrader;10000001;9997293;10339998326;829999800;8,7277;329999327;3,2967;B;3;-1;1033;B;3;
RandomTrader2;0068;RandomTrader;9999999;9999361;10349998327;749999792;7,8125;339999328;3,3966;S;2;-1;1034;B;2;
RandomTrader2;0069;RandomTrader;9999996;10002466;10359998326;819999809;8,5954;349999327;3,4965;S;3;1023;1035;b;3;
RandomTrader2;0070;RandomTrader;9999998;10000384;10419998302;789999785;8,2035;409999303;4,0959;B;2;-1;1041;b;2;
RandomTrader2;0071;RandomTrader;10000000;9998302;10419998302;919999772;9,6842;409999303;4,0959;B;2;1041;1041;G;2;
RandomTrader2;0072;RandomTrader;10000000;9998302;10429998302;889999784;9,3291;419999303;4,1958;S;3;1051;1042;G;0;
RandomTrader2;0073;RandomTrader;10000000;9998302;10469998302;969999760;10,2105;459999303;4,5954;S;3;1052;1046;G;0;
RandomTrader2;0074;RandomTrader;10000000;9998302;10429998302;919999767;9,674;419999303;4,1958;S;3;1056;1042;B;0;
RandomTrader2;0075;RandomTrader;9999999;9999342;10409998302;919999759;9,6944;399999303;3,996;S;1;1031;1040;G;1;
RandomTrader2;0076;RandomTrader;10000002;9996219;10419998301;929999758;9,7998;409999302;4,0959;B;3;-1;1041;B;3;
RandomTrader2;0077;RandomTrader;10000001;9997253;10349998287;869999743;9,1772;339999288;3,3966;S;1;-1;1034;B;1;
RandomTrader2;0078;RandomTrader;10000000;9998280;10279998280;719999768;7,5314;269999281;2,6973;S;1;1023;1027;G;1;
RandomTrader2;0079;RandomTrader;10000003;9995211;10239998280;619999792;6,4449;229999281;2,2977;B;3;-1;1023;B;3;
RandomTrader2;0080;RandomTrader;10000002;9996228;10179998262;579999764;6,0417;169999263;1,6983;S;1;-1;1017;B;1;
RandomTrader2;0081;RandomTrader;9999999;9999246;10069998240;409999766;4,2443;59999241;0,5994;S;3;1006;1006;B;3;
RandomTrader2;0082;RandomTrader;9999998;10000245;9999998247;409999752;4,2753;-10000752;-0,0999;S;1;995;999;B;1;
RandomTrader2;0083;RandomTrader;9999997;10001241;9969998253;379999758;3,9625;-40000746;-0,3996;S;1;-1;996;B;1;
RandomTrader2;0084;RandomTrader;9999997;10001241;9949998259;369999759;3,8622;-60000740;-0,5994;B;3;986;994;B;0;
RandomTrader2;0085;RandomTrader;9999996;10002225;9849998289;189999805;1,9669;-160000710;-1,5984;S;3;984;984;B;1;
RandomTrader2;0086;RandomTrader;9999995;10003205;9809998305;-70000113;-0,7085;-200000694;-1,998;S;1;974;980;B;1;
RandomTrader2;0087;RandomTrader;9999995;10003205;9759998330;-340000022;-3,3663;-250000669;-2,4975;B;1;970;975;B;0;
RandomTrader2;0088;RandomTrader;9999994;10004177;9729998345;-469999987;-4,6078;-280000654;-2,7972;S;1;965;972;B;1;
RandomTrader2;0089;RandomTrader;9999993;10005145;9689998369;-519999962;-5,093;-320000630;-3,1968;S;1;-1;968;B;1;
RandomTrader2;0090;RandomTrader;9999995;10003217;9649998397;-629999941;-6,1284;-360000602;-3,5964;B;2;-1;964;G;2;
RandomTrader2;0091;RandomTrader;9999998;10000313;9689998377;-589999961;-5,7393;-320000622;-3,1968;B;3;-1;968;B;3;
RandomTrader2;0092;RandomTrader;9999998;10000313;9639998387;-699999939;-6,7698;-370000612;-3,6963;B;2;958;963;B;0;
RandomTrader2;0093;RandomTrader;9999997;10001271;9589998397;-759999930;-7,343;-420000602;-4,1958;S;2;953;958;B;1;
RandomTrader2;0094;RandomTrader;9999997;10001271;9519998418;-839999908;-8,1081;-490000581;-4,8951;B;1;948;951;B;0;
RandomTrader2;0095;RandomTrader;10000000;9998439;9449998439;-969999863;-9,309;-560000560;-5,5944;B;3;-1;944;B;3;
RandomTrader2;0096;RandomTrader;10000002;9996565;9379998439;-1039999863;-9,9808;-630000560;-6,2937;B;2;-1;937;B;2;
RandomTrader2;0097;RandomTrader;10000001;9997498;9339998431;-1089999871;-10,4506;-670000568;-6,6933;S;1;-1;933;B;1;
RandomTrader2;0098;RandomTrader;10000003;9995640;9299998427;-1169999875;-11,1748;-710000572;-7,0929;B;2;-1;929;B;2;
RandomTrader2;0099;RandomTrader;10000002;9996562;9229998406;-1199999896;-11,5053;-780000593;-7,7922;S;1;919;922;B;1;
RandomTrader2;0100;RandomTrader;10000000;9998406;9229998406;-1179999896;-11,3353;-780000593;-7,7922;S;2;912;922;G;2;
RandomTrader2;0101;RandomTrader;10000003;9995622;9289998406;-1129999895;-10,8445;-720000593;-7,1928;B;3;-1;928;G;3;
RandomTrader2;0102;RandomTrader;10000004;9994686;9369998430;-979999857;-9,4686;-640000569;-6,3936;B;1;-1;936;B;1;
RandomTrader2;0103;RandomTrader;10000002;9996552;9339998418;-939999862;-9,144;-670000581;-6,6933;S;2;-1;933;b;2;
RandomTrader2;0104;RandomTrader;10000000;9998422;9359998422;-879999858;-8,5938;-650000577;-6,4935;S;2;933;935;B;2;
RandomTrader2;0105;RandomTrader;10000003;9995623;9339998422;-839999840;-8,2515;-670000577;-6,6933;B;3;-1;933;b;3;
RandomTrader2;0106;RandomTrader;10000000;9998431;9369998431;-699999809;-6,9513;-640000568;-6,3936;S;3;933;936;B;3;
RandomTrader2;0107;RandomTrader;9999998;10000307;9389998431;-609999816;-6,10;-620000568;-6,1938;S;3;926;938;B;2;
RandomTrader2;0108;RandomTrader;9999997;10001245;9389998431;-579999822;-5,8175;-620000568;-6,1938;S;1;928;938;G;1;
RandomTrader2;0109;RandomTrader;9999997;10001245;9429998419;-519999840;-5,2261;-580000580;-5,7942;S;2;947;942;B;0;
RandomTrader2;0110;RandomTrader;9999995;10003123;9399998428;-449999861;-4,5685;-610000571;-6,0939;S;2;-1;939;B;2;
RandomTrader2;0111;RandomTrader;9999997;10001251;9369998443;-439999862;-4,4852;-640000556;-6,3936;B;2;-1;936;B;2;
RandomTrader2;0112;RandomTrader;9999995;10003127;9389998437;-369999893;-3,791;-620000562;-6,1938;S;2;926;938;G;2;
RandomTrader2;0113;RandomTrader;9999993;10005013;9439998412;-289999933;-2,9805;-570000587;-5,6943;S;2;-1;943;G;2;
RandomTrader2;0114;RandomTrader;9999995;10003113;9509998363;-180000006;-1,8576;-500000636;-4,995;B;2;-1;950;G;2;
RandomTrader2;0115;RandomTrader;9999993;10005025;9569998333;-80000064;-0,829;-440000666;-4,3956;S;2;-1;956;B;2;
RandomTrader2;0116;RandomTrader;9999994;10004073;9529998361;-160000016;-1,6512;-480000638;-4,7952;B;1;-1;952;B;1;
RandomTrader2;0117;RandomTrader;9999994;10004073;9469998397;-169999990;-1,7635;-540000602;-5,3946;B;3;942;946;B;0;
RandomTrader2;0118;RandomTrader;9999991;10006920;9499998379;-90000018;-0,9385;-510000620;-5,0949;S;3;-1;949;G;3;
RandomTrader2;0119;RandomTrader;9999992;10005962;9589998298;69999880;0,7353;-420000701;-4,1958;B;1;958;958;B;1;
RandomTrader2;0120;RandomTrader;9999992;10005962;9709998202;259999763;2,7513;-300000797;-2,997;B;2;948;970;G;0;
RandomTrader2;0121;RandomTrader;9999993;10004983;9799998130;419999691;4,4776;-210000869;-2,0979;B;1;-1;979;b;1;
RandomTrader2;0122;RandomTrader;9999992;10005972;9899998060;559999629;5,9957;-110000939;-1,0989;S;1;979;989;G;1;
RandomTrader2;0123;RandomTrader;9999991;10006966;9949998020;649999593;6,9892;-60000979;-0,5994;S;1;-1;994;G;1;
RandomTrader2;0124;RandomTrader;9999994;10003972;9989997984;759999578;8,234;-20001015;-0,1998;B;3;1003;998;G;3;
RandomTrader2;0125;RandomTrader;9999996;10001974;9999997978;769999572;8,3424;-10001021;-0,0999;B;2;1007;999;b;2;
RandomTrader2;0126;RandomTrader;9999997;10000975;9999997978;709999572;7,6426;-10001021;-0,0999;B;2;999;999;G;1;
RandomTrader2;0127;RandomTrader;9999999;9998967;10049997963;679999533;7,2572;39998964;0,3996;B;2;-1;1004;G;2;
RandomTrader2;0128;RandomTrader;10000001;9996953;10079997960;739999542;7,9229;69998961;0,6993;B;2;-1;1007;G;2;
RandomTrader2;0129;RandomTrader;10000002;9995940;10139997966;779999544;8,3333;129998967;1,2987;B;1;-1;1013;G;1;
RandomTrader2;0130;RandomTrader;9999999;9998994;10189997976;849999554;9,1006;179998977;1,7982;S;3;-1;1018;G;3;
RandomTrader2;0131;RandomTrader;10000002;9995937;10199997975;829999544;8,8581;189998976;1,8981;B;3;-1;1019;G;3;
RandomTrader2;0132;RandomTrader;10000004;9993891;10239997983;849999552;9,0522;229998984;2,2977;B;2;-1;1023;G;2;
RandomTrader2;0133;RandomTrader;10000007;9990819;10249997987;859999556;9,1587;239998988;2,3976;B;3;1033;1024;G;3;
RandomTrader2;0134;RandomTrader;10000010;9987747;10249997987;819999568;8,6956;239998988;2,3976;B;3;-1;1024;G;3;
RandomTrader2;0135;RandomTrader;10000013;9984675;10249997987;849999559;9,0426;239998988;2,3976;B;3;-1;1024;B;3;
RandomTrader2;0136;RandomTrader;10000010;9987723;10169997883;799999440;8,5379;159998884;1,5984;S;3;-1;1016;B;3;
RandomTrader2;0137;RandomTrader;10000007;9990762;10139997853;749999416;7,9872;129998854;1,2987;S;3;-1;1013;G;3;
RandomTrader2;0138;RandomTrader;10000010;9987735;10099997825;659999413;6,9915;89998826;0,8991;B;3;-1;1009;B;3;
RandomTrader2;0139;RandomTrader;10000009;9988739;10049997775;539999412;5,6782;39998776;0,3996;S;1;998;1004;G;1;
RandomTrader2;0140;RandomTrader;10000009;9988739;10009997739;439999406;4,5977;-1260;-0,00;S;1;1014;1000;B;0;
RandomTrader2;0141;RandomTrader;10000007;9990727;9949997685;419999324;4,4071;-60001314;-0,5994;S;2;990;994;G;2;
RandomTrader2;0142;RandomTrader;10000010;9987736;9979997706;509999309;5,3854;-30001293;-0,2997;B;3;1003;997;B;3;
RandomTrader2;0143;RandomTrader;10000007;9990703;9899997626;399999247;4,2105;-110001373;-1,0989;S;3;-1;989;b;3;
RandomTrader2;0144;RandomTrader;10000010;9987739;9889997619;299999321;3,1283;-120001380;-1,1988;B;3;989;988;B;3;
RandomTrader2;0145;RandomTrader;10000012;9985779;9809997539;99999337;1,0299;-200001460;-1,998;B;2;-1;980;B;2;
RandomTrader2;0146;RandomTrader;10000015;9982869;9709997419;-90000711;-0,9184;-300001580;-2,997;B;3;970;970;B;3;
RandomTrader2;0147;RandomTrader;10000018;9979989;9609997269;-290000791;-2,9293;-400001730;-3,996;B;3;-1;960;B;3;
RandomTrader2;0148;RandomTrader;10000018;9979989;9609997269;-340000751;-3,4171;-400001730;-3,996;S;2;950;960;T;0;
RandomTrader2;0149;RandomTrader;10000019;9979029;9609997269;-380000715;-3,8038;-400001730;-3,996;B;1;960;960;B;1;
RandomTrader2;0150;RandomTrader;10000020;9978079;9509997079;-490000899;-4,90;-500001920;-4,995;B;2;950;950;G;1;
RandomTrader2;0151;RandomTrader;10000019;9979038;9599997259;-400000719;-4,00;-410001740;-4,0959;S;2;959;959;B;1;
RandomTrader2;0152;RandomTrader;10000017;9980936;9499997069;-550000894;-5,4726;-510001930;-5,0949;S;3;949;949;B;2;
RandomTrader2;0153;RandomTrader;10000014;9983753;9399996899;-680001061;-6,746;-610002100;-6,0939;S;3;-1;939;G;3;
RandomTrader2;0154;RandomTrader;10000014;9983753;9379996871;-760001095;-7,4951;-630002128;-6,2937;S;2;948;937;b;0;
RandomTrader2;0155;RandomTrader;10000017;9980942;9379996871;-810001105;-7,949;-630002128;-6,2937;B;3;937;937;B;3;
RandomTrader2;0156;RandomTrader;10000016;9981873;9319996769;-880001206;-8,6275;-690002230;-6,8931;S;1;927;931;B;1;
RandomTrader2;0157;RandomTrader;10000014;9983725;9269996689;-970001294;-9,4727;-740002310;-7,3926;S;3;921;926;B;2;
RandomTrader2;0158;RandomTrader;10000014;9983725;9239996647;-1010001340;-9,8537;-770002352;-7,6923;B;1;916;923;B;0;
RandomTrader2;0159;RandomTrader;10000014;9983725;9249996661;-1000001326;-9,7561;-760002338;-7,5924;B;3;913;924;B;0;
RandomTrader2;0160;RandomTrader;10000011;9986518;9319996759;-930001228;-9,0732;-690002240;-6,8931;S;3;-1;931;B;3;
RandomTrader2;0161;RandomTrader;10000011;9986518;9309996748;-860001135;-8,4563;-700002251;-6,993;B;2;921;930;B;0;
RandomTrader2;0162;RandomTrader;10000011;9986518;9269996704;-870001149;-8,5799;-740002295;-7,3926;B;3;920;926;B;0;
RandomTrader2;0163;RandomTrader;10000008;9989287;9239996671;-860001154;-8,5149;-770002328;-7,6923;S;3;916;923;B;3;
RandomTrader2;0164;RandomTrader;10000005;9992086;9339996751;-710001024;-7,0647;-670002248;-6,6933;S;3;913;933;b;3;
RandomTrader2;0165;RandomTrader;10000003;9993996;9559996861;-450000878;-4,4955;-450002138;-4,4955;S;2;-1;955;G;2;
RandomTrader2;0166;RandomTrader;10000001;9995908;9569996864;-380000821;-3,8191;-440002135;-4,3956;S;2;-1;956;B;2;
RandomTrader2;0167;RandomTrader;9999999;9997816;9549996862;-430000844;-4,3086;-460002137;-4,5954;S;2;-1;954;B;2;
RandomTrader2;0168;RandomTrader;10000002;9994966;9509996866;-390000760;-3,9394;-500002133;-4,995;B;3;-1;950;G;3;
RandomTrader2;0169;RandomTrader;10000003;9994011;9559996876;-330000743;-3,3367;-450002123;-4,4955;B;1;-1;955;G;1;
RandomTrader2;0170;RandomTrader;10000001;9995923;9569996879;-240000660;-2,4465;-440002120;-4,3956;S;2;-1;956;G;2;
RandomTrader2;0171;RandomTrader;9999998;9998812;9639996886;-70000533;-0,7209;-370002113;-3,6963;S;3;-1;963;b;3;
RandomTrader2;0172;RandomTrader;9999999;9997846;9669996880;59999611;0,6243;-340002119;-3,3966;B;1;-1;966;G;1;
RandomTrader2;0173;RandomTrader;9999998;9998823;9779996869;169999600;1,769;-230002130;-2,2977;S;1;975;977;G;1;
RandomTrader2;0174;RandomTrader;9999996;10000805;9919996841;309999572;3,2258;-90002158;-0,8991;S;2;986;991;b;2;
RandomTrader2;0175;RandomTrader;9999996;10000805;9989996813;479999734;5,0473;-20002186;-0,1998;B;3;991;998;G;0;
RandomTrader2;0176;RandomTrader;9999997;9999801;10049996789;449999530;4,6875;39997790;0,3996;B;1;1007;1004;b;1;
RandomTrader2;0177;RandomTrader;9999999;9997795;10039996792;539999723;5,6842;29997793;0,2997;B;2;1004;1003;G;2;
RandomTrader2;0178;RandomTrader;9999997;9999801;10039996792;639999893;6,8085;29997793;0,2997;S;2;-1;1003;G;2;
RandomTrader2;0179;RandomTrader;9999999;9997793;10049996789;669999918;7,1429;39997790;0,3996;B;2;1013;1004;B;2;
RandomTrader2;0180;RandomTrader;9999997;9999787;9979996796;599999925;6,3966;-30002203;-0,2997;S;2;-1;997;G;2;
RandomTrader2;0181;RandomTrader;9999997;9999787;9989996793;670000024;7,1888;-20002206;-0,1998;S;3;1006;998;G;0;
RandomTrader2;0182;RandomTrader;10000000;9996793;9989996793;720000104;7,767;-20002206;-0,1998;B;3;-1;998;B;3;
RandomTrader2;0183;RandomTrader;10000000;9996793;9959996793;720000146;7,7922;-50002206;-0,4995;B;1;988;995;G;0;
RandomTrader2;0184;RandomTrader;10000003;9993802;9979996793;730000132;7,8919;-30002206;-0,2997;B;3;-1;997;G;3;
RandomTrader2;0185;RandomTrader;10000004;9992812;9909996772;590000013;6,3305;-100002227;-0,999;B;1;1006;990;B;1;
RandomTrader2;0186;RandomTrader;10000002;9994792;9909996772;600000024;6,4447;-100002227;-0,999;S;2;980;990;b;2;
